path,name,ext,size,priority_group
code/database/migrations/2025_01_create_rental_properties_table.php,2025_01_create_rental_properties_table.php,.php,3022,other
code/database/migrations/2025_02_create_property_seekers_table.php,2025_02_create_property_seekers_table.php,.php,3288,other
code/database/migrations/2025_03_create_ai_property_matches_table.php,2025_03_create_ai_property_matches_table.php,.php,2647,other
code/database/migrations/2025_05_create_rental_inquiries_table.php,2025_05_create_rental_inquiries_table.php,.php,2083,other
code/database/migrations/2025_10_22_160831_add_performance_indexes_to_tables.php,2025_10_22_160831_add_performance_indexes_to_tables.php,.php,5604,other
code/database/migrations/2025_10_23_103602_create_apprenticeships_tables.php,2025_10_23_103602_create_apprenticeships_tables.php,.php,646,other
code/database/migrations/2025_10_24_000001_create_connections_table.php,2025_10_24_000001_create_connections_table.php,.php,778,other
code/database/migrations/2025_10_24_000001_create_experiments_table.php,2025_10_24_000001_create_experiments_table.php,.php,2123,other
code/database/migrations/2025_10_24_000003_create_groups_table.php,2025_10_24_000003_create_groups_table.php,.php,757,other
code/database/migrations/2025_10_24_000004_create_groups_table.php,2025_10_24_000004_create_groups_table.php,.php,1132,other
code/database/migrations/2025_10_24_000004_create_invites_table.php,2025_10_24_000004_create_invites_table.php,.php,891,other
code/database/migrations/2025_10_24_000005_create_group_members_table.php,2025_10_24_000005_create_group_members_table.php,.php,1061,other
code/database/migrations/2025_10_24_000005_create_notifications_table.php,2025_10_24_000005_create_notifications_table.php,.php,861,other
code/database/migrations/2025_10_24_000006_create_badges_table.php,2025_10_24_000006_create_badges_table.php,.php,973,other
code/database/migrations/2025_10_24_000007_create_notifications_table.php,2025_10_24_000007_create_notifications_table.php,.php,1124,other
code/database/migrations/2025_10_24_000007_create_progress_table.php,2025_10_24_000007_create_progress_table.php,.php,962,other
code/database/migrations/2025_10_24_000008_create_invitations_table.php,2025_10_24_000008_create_invitations_table.php,.php,1178,other
code/database/migrations/2025_10_24_000040_create_groups_table.php,2025_10_24_000040_create_groups_table.php,.php,1132,other
code/database/migrations/2025_10_24_000070_create_notifications_table.php,2025_10_24_000070_create_notifications_table.php,.php,1124,other
code/database/migrations/2025_10_24_081246_add_composite_indexes_for_ai_performance.php,2025_10_24_081246_add_composite_indexes_for_ai_performance.php,.php,4173,other
code/database/migrations/2025_10_24_092218_create_candidate_job_alerts_table.php,2025_10_24_092218_create_candidate_job_alerts_table.php,.php,3371,other
code/database/migrations/2025_10_24_095008_create_interview_coach_tables.php,2025_10_24_095008_create_interview_coach_tables.php,.php,647,other
code/database/migrations/2025_10_24_100319_create_interview_coach_tables.php,2025_10_24_100319_create_interview_coach_tables.php,.php,647,other
code/database/migrations/2025_10_24_100324_create_interview_coach_tables.php,2025_10_24_100324_create_interview_coach_tables.php,.php,6369,other
code/database/migrations/2025_10_24_101949_create_skill_gap_analysis_tables.php,2025_10_24_101949_create_skill_gap_analysis_tables.php,.php,655,other
code/database/migrations/2025_10_24_102359_create_skill_gap_analysis_tables.php,2025_10_24_102359_create_skill_gap_analysis_tables.php,.php,6057,other
code/database/migrations/2025_10_24_105213_create_gamification_tables.php,2025_10_24_105213_create_gamification_tables.php,.php,10004,other
code/database/migrations/2025_10_24_122300_add_mobile_to_candidates_table.php,2025_10_24_122300_add_mobile_to_candidates_table.php,.php,781,other
code/database/migrations/2025_10_26_000000_create_warmup_metric_events_table.php,2025_10_26_000000_create_warmup_metric_events_table.php,.php,1493,other
code/database/migrations/2025_10_26_010000_create_warmup_metric_snapshots_table.php,2025_10_26_010000_create_warmup_metric_snapshots_table.php,.php,1055,other
code/database/migrations/2025_10_27_000001_remove_linkedin_from_candidate_cvs_table.php,2025_10_27_000001_remove_linkedin_from_candidate_cvs_table.php,.php,803,other
code/database/migrations/2025_10_27_000100_add_metadata_columns_to_warmup_metric_events_table.php,2025_10_27_000100_add_metadata_columns_to_warmup_metric_events_table.php,.php,1560,other
code/database/migrations/2025_10_27_000200_add_metadata_to_warmup_metric_snapshots_table.php,2025_10_27_000200_add_metadata_to_warmup_metric_snapshots_table.php,.php,1444,other
code/database/migrations/2025_10_27_120000_create_candidate_resume_snapshots_table.php,2025_10_27_120000_create_candidate_resume_snapshots_table.php,.php,1394,other
code/database/migrations/2025_10_29_000001_create_job_recommendation_audits_table.php,2025_10_29_000001_create_job_recommendation_audits_table.php,.php,1249,other
code/database/migrations/2025_10_29_000002_create_billing_tables.php,2025_10_29_000002_create_billing_tables.php,.php,2278,other
code/database/migrations/2025_10_30_000001_create_organization_pages_table.php,2025_10_30_000001_create_organization_pages_table.php,.php,1821,other
code/database/migrations/2025_10_30_000003_create_org_media_assets_table.php,2025_10_30_000003_create_org_media_assets_table.php,.php,1350,other
code/database/migrations/2025_10_30_000006_create_courses_table.php,2025_10_30_000006_create_courses_table.php,.php,1685,other
code/database/migrations/2025_10_30_000007_create_course_intakes_table.php,2025_10_30_000007_create_course_intakes_table.php,.php,876,other
code/database/migrations/2025_10_30_000008_create_apprenticeship_programs_table.php,2025_10_30_000008_create_apprenticeship_programs_table.php,.php,1133,other
code/database/migrations/2025_10_30_000009_create_leads_table.php,2025_10_30_000009_create_leads_table.php,.php,981,other
code/database/migrations/2025_10_30_000010_create_ad_campaigns_table.php,2025_10_30_000010_create_ad_campaigns_table.php,.php,1117,other
code/database/migrations/2025_10_30_000011_create_ad_creatives_table.php,2025_10_30_000011_create_ad_creatives_table.php,.php,914,other
code/database/migrations/2025_10_30_000012_create_ad_metrics_daily_table.php,2025_10_30_000012_create_ad_metrics_daily_table.php,.php,944,other
code/database/migrations/2025_10_31_000004_add_processing_columns_to_org_media_assets_table.php,2025_10_31_000004_add_processing_columns_to_org_media_assets_table.php,.php,2351,other
code/database/migrations/2025_10_31_000005_create_org_invite_logs_table.php,2025_10_31_000005_create_org_invite_logs_table.php,.php,796,other
code/database/migrations/2025_10_31_150600_add_website_back_to_candidates_table.php,2025_10_31_150600_add_website_back_to_candidates_table.php,.php,699,other
code/database/migrations/2025_11_01_000100_add_foundation_columns_to_companies_table.php,2025_11_01_000100_add_foundation_columns_to_companies_table.php,.php,4484,other
code/database/migrations/2025_11_01_000200_add_workflow_columns_to_jobs_table.php,2025_11_01_000200_add_workflow_columns_to_jobs_table.php,.php,4402,other
code/database/migrations/2025_11_01_010000_add_slug_to_courses_table.php,2025_11_01_010000_add_slug_to_courses_table.php,.php,2469,other
code/database/migrations/2025_11_02_000001_create_apprenticeship_competencies_table.php,2025_11_02_000001_create_apprenticeship_competencies_table.php,.php,1191,other
code/database/migrations/2025_11_02_000002_create_apprenticeship_progress_records_table.php,2025_11_02_000002_create_apprenticeship_progress_records_table.php,.php,1609,other
code/database/migrations/2025_11_02_000003_create_subsidy_programs_table.php,2025_11_02_000003_create_subsidy_programs_table.php,.php,1368,other
code/database/migrations/2025_11_02_000004_create_course_intake_subsidy_program_table.php,2025_11_02_000004_create_course_intake_subsidy_program_table.php,.php,1003,other
code/database/migrations/2025_11_02_120500_add_scoring_columns_to_leads_table.php,2025_11_02_120500_add_scoring_columns_to_leads_table.php,.php,1256,other
code/database/migrations/2025_11_02_140000_create_advertising_campaigns_table.php,2025_11_02_140000_create_advertising_campaigns_table.php,.php,1255,other
code/database/migrations/2025_11_02_140100_create_advertising_audience_segments_table.php,2025_11_02_140100_create_advertising_audience_segments_table.php,.php,784,other
code/database/migrations/2025_11_02_140200_create_advertising_campaign_audience_table.php,2025_11_02_140200_create_advertising_campaign_audience_table.php,.php,961,other
code/database/migrations/2025_11_02_140300_create_advertising_creatives_table.php,2025_11_02_140300_create_advertising_creatives_table.php,.php,1631,other
code/database/migrations/2025_11_02_140400_create_advertising_campaign_metrics_table.php,2025_11_02_140400_create_advertising_campaign_metrics_table.php,.php,1439,other
code/database/migrations/2025_11_02_150000_create_lead_notes_table.php,2025_11_02_150000_create_lead_notes_table.php,.php,830,other
code/database/migrations/2025_11_02_160000_add_system_fields_to_lead_notes_table.php,2025_11_02_160000_add_system_fields_to_lead_notes_table.php,.php,712,other
code/database/migrations/2025_11_03_000001_normalize_apprenticeship_competency_sequences.php,2025_11_03_000001_normalize_apprenticeship_competency_sequences.php,.php,284,other
code/database/migrations/2025_11_03_210000_create_scholarships_table.php,2025_11_03_210000_create_scholarships_table.php,.php,276,other
code/database/migrations/2025_11_03_210100_create_scholarship_tags_table.php,2025_11_03_210100_create_scholarship_tags_table.php,.php,280,other
code/database/migrations/2025_11_03_210110_create_scholarship_tag_pivot_table.php,2025_11_03_210110_create_scholarship_tag_pivot_table.php,.php,282,other
code/database/migrations/2025_11_03_210200_create_scholarship_requirements_table.php,2025_11_03_210200_create_scholarship_requirements_table.php,.php,283,other
code/database/migrations/2025_11_03_210210_create_scholarship_documents_table.php,2025_11_03_210210_create_scholarship_documents_table.php,.php,263,other
code/database/migrations/2025_11_03_210300_create_candidate_scholarship_matches_table.php,2025_11_03_210300_create_candidate_scholarship_matches_table.php,.php,270,other
code/database/migrations/2025_11_03_210310_create_scholarship_saved_lists_table.php,2025_11_03_210310_create_scholarship_saved_lists_table.php,.php,265,other
code/database/migrations/2025_11_03_210320_create_scholarship_reminders_table.php,2025_11_03_210320_create_scholarship_reminders_table.php,.php,262,other
code/database/migrations/2025_11_03_210400_create_scholarship_applications_table.php,2025_11_03_210400_create_scholarship_applications_table.php,.php,266,other
code/database/migrations/2025_11_03_210410_create_scholarship_application_documents_table.php,2025_11_03_210410_create_scholarship_application_documents_table.php,.php,268,other
code/database/migrations/2025_11_03_210420_create_scholarship_application_audits_table.php,2025_11_03_210420_create_scholarship_application_audits_table.php,.php,271,other
code/database/migrations/2025_11_06_000100_create_womenrise_core_tables.php,2025_11_06_000100_create_womenrise_core_tables.php,.php,5380,other
code/database/migrations/2025_11_06_020300_update_onboarding_step_enum.php,2025_11_06_020300_update_onboarding_step_enum.php,.php,821,other
code/database/migrations/2025_11_06_030400_create_onboarding_events_table.php,2025_11_06_030400_create_onboarding_events_table.php,.php,735,other
code/database/migrations/2025_11_07_000001_create_analytics_events_table.php,2025_11_07_000001_create_analytics_events_table.php,.php,827,other
code/database/migrations/2025_11_08_120000_create_candidate_journey_kpi_snapshots_table.php,2025_11_08_120000_create_candidate_journey_kpi_snapshots_table.php,.php,1340,other
code/database/migrations/2025_11_09_100000_create_timezones_table.php,2025_11_09_100000_create_timezones_table.php,.php,753,other
code/database/migrations/2025_11_09_160000_create_career_intelligence_snapshots_table.php,2025_11_09_160000_create_career_intelligence_snapshots_table.php,.php,1144,other
code/database/migrations/2025_11_09_160100_create_vertical_insights_table.php,2025_11_09_160100_create_vertical_insights_table.php,.php,939,other
code/database/migrations/2025_11_09_160200_create_creator_payouts_table.php,2025_11_09_160200_create_creator_payouts_table.php,.php,1167,other
code/database/migrations/2025_11_11_101200_create_mortgage_rates_table.php,2025_11_11_101200_create_mortgage_rates_table.php,.php,1558,other
code/database/migrations/2025_11_11_150500_add_account_classification_to_users_table.php,2025_11_11_150500_add_account_classification_to_users_table.php,.php,909,other
code/database/migrations/2025_11_11_150700_create_partnership_matches_table.php,2025_11_11_150700_create_partnership_matches_table.php,.php,1173,other
code/database/migrations/2025_11_11_150800_create_mortgage_rate_snapshots_table.php,2025_11_11_150800_create_mortgage_rate_snapshots_table.php,.php,1324,other
code/database/migrations/2025_11_12_000001_create_mortgage_intelligence_access_logs_table.php,2025_11_12_000001_create_mortgage_intelligence_access_logs_table.php,.php,1012,other
code/database/migrations/2025_11_12_010000_create_real_estate_learning_paths_table.php,2025_11_12_010000_create_real_estate_learning_paths_table.php,.php,1175,other
code/database/migrations/2025_11_12_010100_create_learning_path_enrolments_table.php,2025_11_12_010100_create_learning_path_enrolments_table.php,.php,1181,other
code/database/migrations/2025_11_12_110000_create_women_real_estate_tables.php,2025_11_12_110000_create_women_real_estate_tables.php,.php,9205,other
code/database/migrations/2025_11_14_120500_add_women_real_estate_enhancements.php,2025_11_14_120500_add_women_real_estate_enhancements.php,.php,3543,other
code/database/migrations/2025_11_14_121500_create_women_cohort_partner_dashboard_tables.php,2025_11_14_121500_create_women_cohort_partner_dashboard_tables.php,.php,4888,other
code/database/migrations/2025_11_14_163608_alter_jobs_table_add_queue_column.php,2025_11_14_163608_alter_jobs_table_add_queue_column.php,.php,682,other
code/database/migrations/2025_11_14_163625_create_jobs_table_fresh.php,2025_11_14_163625_create_jobs_table_fresh.php,.php,539,other
code/database/migrations/2025_11_14_163628_fix_jobs_table.php,2025_11_14_163628_fix_jobs_table.php,.php,969,other
code/database/migrations/2025_11_14_163707_create_queue_jobs_table.php,2025_11_14_163707_create_queue_jobs_table.php,.php,890,other
code/database/migrations/2025_11_15_001_create_women_rental_properties_table.php,2025_11_15_001_create_women_rental_properties_table.php,.php,2177,other
code/database/migrations/2025_11_15_002_create_women_property_seekers_table.php,2025_11_15_002_create_women_property_seekers_table.php,.php,2362,other
code/database/migrations/2025_11_15_003_create_women_property_matches_table.php,2025_11_15_003_create_women_property_matches_table.php,.php,2060,other
code/database/migrations/2025_11_15_004_create_women_rental_inquiries_table.php,2025_11_15_004_create_women_rental_inquiries_table.php,.php,1639,other
code/database/migrations/2025_11_16_000001_create_public_sector_agencies_table.php,2025_11_16_000001_create_public_sector_agencies_table.php,.php,1325,other
code/database/migrations/2025_11_16_000002_create_public_sector_programs_table.php,2025_11_16_000002_create_public_sector_programs_table.php,.php,1216,other
code/database/migrations/2025_11_16_000003_create_public_sector_opportunities_table.php,2025_11_16_000003_create_public_sector_opportunities_table.php,.php,1584,other
code/database/migrations/2025_11_16_000004_create_public_sector_insights_table.php,2025_11_16_000004_create_public_sector_insights_table.php,.php,958,other
code/database/migrations/2025_11_16_000005_create_public_sector_engagements_table.php,2025_11_16_000005_create_public_sector_engagements_table.php,.php,940,other
code/database/migrations/2025_11_16_000100_create_tafe_institutions_table.php,2025_11_16_000100_create_tafe_institutions_table.php,.php,1744,other
code/database/migrations/2025_11_16_000200_create_tafe_programs_table.php,2025_11_16_000200_create_tafe_programs_table.php,.php,2427,other
code/database/migrations/2025_11_16_000300_create_tafe_program_intakes_table.php,2025_11_16_000300_create_tafe_program_intakes_table.php,.php,1201,other
code/database/migrations/2025_11_16_000400_create_tafe_student_journeys_table.php,2025_11_16_000400_create_tafe_student_journeys_table.php,.php,1641,other
code/database/migrations/2025_11_16_150000_create_women_cohort_timeline_events_table.php,2025_11_16_150000_create_women_cohort_timeline_events_table.php,.php,1021,other
code/database/migrations/2025_11_16_170100_create_business_milestones_table.php,2025_11_16_170100_create_business_milestones_table.php,.php,1153,other
code/database/migrations/2025_11_16_170200_create_business_resources_table.php,2025_11_16_170200_create_business_resources_table.php,.php,1073,other
code/database/migrations/2025_11_17_000000_create_ai_client_alerts_table.php,2025_11_17_000000_create_ai_client_alerts_table.php,.php,1019,other
code/database/migrations/2025_11_17_010000_create_cdn_latency_samples_table.php,2025_11_17_010000_create_cdn_latency_samples_table.php,.php,990,other
code/database/migrations/2025_11_17_010300_create_wellness_buddy_invites_table.php,2025_11_17_010300_create_wellness_buddy_invites_table.php,.php,1392,other
code/database/migrations/2025_11_17_150500_expand_invites_and_create_contact_sync_tables.php,2025_11_17_150500_expand_invites_and_create_contact_sync_tables.php,.php,3703,other
code/database/migrations/2025_11_18_130000_add_real_estate_onboarding_columns_to_users.php,2025_11_18_130000_add_real_estate_onboarding_columns_to_users.php,.php,1508,other
code/database/migrations/2025_11_18_130100_create_women_real_estate_user_media_table.php,2025_11_18_130100_create_women_real_estate_user_media_table.php,.php,1077,other
code/database/migrations/2025_11_19_000210_create_community_structures.php,2025_11_19_000210_create_community_structures.php,.php,14164,other
code/database/migrations/2025_11_19_232000_create_commerce_structures_and_thread_bindings.php,2025_11_19_232000_create_commerce_structures_and_thread_bindings.php,.php,19254,other
code/database/migrations/2025_11_20_100000_create_grant_programs_table.php,2025_11_20_100000_create_grant_programs_table.php,.php,1593,other
code/database/migrations/2025_11_20_100100_create_grant_applications_table.php,2025_11_20_100100_create_grant_applications_table.php,.php,1375,other
code/database/migrations/2025_11_20_100210_create_budget_categories_table.php,2025_11_20_100210_create_budget_categories_table.php,.php,922,other
code/database/migrations/2025_11_20_100220_create_budget_transactions_table.php,2025_11_20_100220_create_budget_transactions_table.php,.php,1011,other
code/database/migrations/2025_11_20_100300_create_debt_submissions_table.php,2025_11_20_100300_create_debt_submissions_table.php,.php,992,other
code/database/migrations/2025_11_21_120000_add_user_intentions_to_users_table.php,2025_11_21_120000_add_user_intentions_to_users_table.php,.php,870,other
code/database/migrations/2025_11_21_120000_create_career_interests_table.php,2025_11_21_120000_create_career_interests_table.php,.php,1624,other
code/database/migrations/2025_11_22_120000_add_preapplication_fields_to_career_interests_table.php,2025_11_22_120000_add_preapplication_fields_to_career_interests_table.php,.php,2059,other
code/database/migrations/2025_11_23_000001_create_bank_accounts_table.php,2025_11_23_000001_create_bank_accounts_table.php,.php,1026,other
code/database/migrations/2025_11_23_000001_create_budgets_table.php,2025_11_23_000001_create_budgets_table.php,.php,858,other
code/database/migrations/2025_11_23_000002_create_bank_transactions_table.php,2025_11_23_000002_create_bank_transactions_table.php,.php,1365,other
code/database/migrations/2025_11_23_000002_create_budget_items_table.php,2025_11_23_000002_create_budget_items_table.php,.php,828,other
code/database/migrations/2025_11_23_000003_create_bank_transaction_contexts_table.php,2025_11_23_000003_create_bank_transaction_contexts_table.php,.php,958,other
code/database/migrations/2025_11_23_000003_create_debts_table.php,2025_11_23_000003_create_debts_table.php,.php,799,other
code/database/migrations/2025_11_23_000004_add_surface_to_bank_transaction_contexts_table.php,2025_11_23_000004_add_surface_to_bank_transaction_contexts_table.php,.php,895,other
code/database/migrations/2025_11_23_120000_create_business_cashbooks_table.php,2025_11_23_120000_create_business_cashbooks_table.php,.php,988,other
code/database/migrations/2025_11_23_120000_create_business_disclaimer_acceptances_table.php,2025_11_23_120000_create_business_disclaimer_acceptances_table.php,.php,953,other
code/database/migrations/2025_11_23_120100_create_business_cashbook_entries_table.php,2025_11_23_120100_create_business_cashbook_entries_table.php,.php,1240,other
code/database/migrations/2025_11_23_120200_create_business_budgets_table.php,2025_11_23_120200_create_business_budgets_table.php,.php,891,other
code/database/migrations/2025_11_23_120300_create_business_budget_lines_table.php,2025_11_23_120300_create_business_budget_lines_table.php,.php,949,other
code/database/migrations/2025_11_24_000005_add_context_key_to_bank_transaction_contexts_table.php,2025_11_24_000005_add_context_key_to_bank_transaction_contexts_table.php,.php,932,other
code/database/migrations/2025_11_24_000005_create_legal_documents_table.php,2025_11_24_000005_create_legal_documents_table.php,.php,1229,other
code/database/migrations/2025_11_24_000010_create_procurement_pipeline_tables.php,2025_11_24_000010_create_procurement_pipeline_tables.php,.php,4015,other
code/database/migrations/2025_11_24_000901_create_wellbeing_events_table.php,2025_11_24_000901_create_wellbeing_events_table.php,.php,1204,other
code/database/migrations/2025_11_24_000902_create_wellbeing_partner_offers_table.php,2025_11_24_000902_create_wellbeing_partner_offers_table.php,.php,1056,other
code/database/migrations/2025_11_24_120000_add_cohort_slug_and_referral_code_constraints_to_invites_table.php,2025_11_24_120000_add_cohort_slug_and_referral_code_constraints_to_invites_table.php,.php,1751,other
code/database/migrations/2025_11_24_120000_create_connection_activity_logs_table.php,2025_11_24_120000_create_connection_activity_logs_table.php,.php,1160,other
code/database/migrations/2025_11_24_120200_create_privacy_access_logs_table.php,2025_11_24_120200_create_privacy_access_logs_table.php,.php,1103,other
code/database/migrations/2025_11_24_130100_create_mentorship_matches_table.php,2025_11_24_130100_create_mentorship_matches_table.php,.php,1545,other
code/database/migrations/2025_11_24_130200_update_invitations_for_templates.php,2025_11_24_130200_update_invitations_for_templates.php,.php,2655,other
code/database/migrations/2025_11_25_000210_replace_linkedin_columns.php,2025_11_25_000210_replace_linkedin_columns.php,.php,1697,other
code/database/migrations/2025_11_25_000500_create_consent_logs_table.php,2025_11_25_000500_create_consent_logs_table.php,.php,1237,other
code/database/migrations/2025_11_25_000600_create_compliance_audits_table.php,2025_11_25_000600_create_compliance_audits_table.php,.php,1127,other
code/database/migrations/2025_11_26_000500_create_user_primary_purposes_table.php,2025_11_26_000500_create_user_primary_purposes_table.php,.php,1147,other
code/database/migrations/2025_11_26_100000_create_media_upload_sessions_table.php,2025_11_26_100000_create_media_upload_sessions_table.php,.php,1827,other
code/database/migrations/2025_11_26_100001_create_media_upload_chunks_table.php,2025_11_26_100001_create_media_upload_chunks_table.php,.php,1056,other
code/database/migrations/2025_11_26_142000_backfill_dashboard_feature_flags.php,2025_11_26_142000_backfill_dashboard_feature_flags.php,.php,1434,other
code/database/migrations/2025_11_26_150500_add_scan_columns_to_media_upload_sessions_table.php,2025_11_26_150500_add_scan_columns_to_media_upload_sessions_table.php,.php,2413,other
code/database/migrations/2025_11_26_153500_create_role_dashboard_metrics_views.php,2025_11_26_153500_create_role_dashboard_metrics_views.php,.php,2162,other
code/database/migrations/2025_11_27_000001_create_pathway_tables.php,2025_11_27_000001_create_pathway_tables.php,.php,3992,other
code/database/migrations/2025_11_27_000002_create_opportunity_radar_entries_table.php,2025_11_27_000002_create_opportunity_radar_entries_table.php,.php,1285,other
code/database/migrations/2025_11_27_000003_create_impact_index_snapshots_table.php,2025_11_27_000003_create_impact_index_snapshots_table.php,.php,769,other
code/database/migrations/2025_11_27_090000_create_advertising_slots_table.php,2025_11_27_090000_create_advertising_slots_table.php,.php,1594,other
code/database/migrations/2025_11_27_090100_create_advertising_slot_revenue_snapshots_table.php,2025_11_27_090100_create_advertising_slot_revenue_snapshots_table.php,.php,1227,other
code/database/migrations/2025_11_27_110000_create_security_audit_logs_table.php,2025_11_27_110000_create_security_audit_logs_table.php,.php,1062,other
code/database/migrations/2025_11_27_120000_add_export_metadata_to_security_audit_logs_table.php,2025_11_27_120000_add_export_metadata_to_security_audit_logs_table.php,.php,818,other
code/database/migrations/2025_11_27_120000_create_device_capture_consents_table.php,2025_11_27_120000_create_device_capture_consents_table.php,.php,1026,other
code/database/migrations/2025_11_27_150000_create_bundle_offers_table.php,2025_11_27_150000_create_bundle_offers_table.php,.php,2463,other
code/database/migrations/2025_11_28_100000_add_institution_to_candidate_education_table.php,2025_11_28_100000_add_institution_to_candidate_education_table.php,.php,653,other
code/database/migrations/2025_11_28_120000_create_automotive_tables.php,2025_11_28_120000_create_automotive_tables.php,.php,1922,other
code/database/migrations/2025_11_28_193028_create_marketing_attribution_table.php,2025_11_28_193028_create_marketing_attribution_table.php,.php,1393,other
code/database/migrations/2025_11_28_193029_create_referrals_table.php,2025_11_28_193029_create_referrals_table.php,.php,1204,other
code/database/migrations/2025_11_28_200000_enhance_wellbeing_tables.php,2025_11_28_200000_enhance_wellbeing_tables.php,.php,1906,other
code/database/migrations/2025_11_29_000000_create_health_insurance_plans_table.php,2025_11_29_000000_create_health_insurance_plans_table.php,.php,949,other
code/database/migrations/2025_11_29_000000_enhance_automotive_suite.php,2025_11_29_000000_enhance_automotive_suite.php,.php,4561,other
code/database/migrations/2025_11_29_121217_add_market_data_to_companies_table.php,2025_11_29_121217_add_market_data_to_companies_table.php,.php,995,other
code/database/migrations/2025_11_29_130728_create_tax_assets_table.php,2025_11_29_130728_create_tax_assets_table.php,.php,1150,other
code/database/migrations/2025_11_29_130731_create_vehicle_logbooks_table.php,2025_11_29_130731_create_vehicle_logbooks_table.php,.php,892,other
code/database/migrations/2025_11_29_130732_create_receipts_table.php,2025_11_29_130732_create_receipts_table.php,.php,1040,other
code/database/migrations/2025_11_29_130733_create_vehicle_logbook_entries_table.php,2025_11_29_130733_create_vehicle_logbook_entries_table.php,.php,1095,other
code/database/migrations/2025_11_30_000000_add_platform_roles_to_users_table.php,2025_11_30_000000_add_platform_roles_to_users_table.php,.php,4488,other
code/database/migrations/2025_11_30_120500_create_user_subscriptions_table.php,2025_11_30_120500_create_user_subscriptions_table.php,.php,920,other
code/database/migrations/2025_11_30_140000_create_identity_flags_table.php,2025_11_30_140000_create_identity_flags_table.php,.php,1565,other
code/database/migrations/2025_11_30_150000_add_appeal_fields_to_identity_flags_table.php,2025_11_30_150000_add_appeal_fields_to_identity_flags_table.php,.php,742,other
code/database/migrations/2025_11_30_150100_create_sessions_extended_table.php,2025_11_30_150100_create_sessions_extended_table.php,.php,1126,other
code/database/migrations/2025_11_30_160000_add_owner_id_to_public_sector_agencies_table.php,2025_11_30_160000_add_owner_id_to_public_sector_agencies_table.php,.php,641,other
code/database/migrations/2025_12_01_000000_update_role_column_in_users_table.php,2025_12_01_000000_update_role_column_in_users_table.php,.php,1268,other
code/database/migrations/2025_12_01_000001_enhance_pathway_tables.php,2025_12_01_000001_enhance_pathway_tables.php,.php,6619,other
code/database/migrations/2025_12_02_000001_migrate_candidate_role_to_member.php,2025_12_02_000001_migrate_candidate_role_to_member.php,.php,2870,other
code/database/migrations/2025_12_07_000000_create_dream_job_alerts_table.php,2025_12_07_000000_create_dream_job_alerts_table.php,.php,1092,other
code/database/migrations/2025_12_07_000100_create_job_alert_matches_table.php,2025_12_07_000100_create_job_alert_matches_table.php,.php,794,other
code/database/migrations/2025_12_07_000200_add_notification_prefs_to_users.php,2025_12_07_000200_add_notification_prefs_to_users.php,.php,1148,other
code/database/migrations/2025_12_07_000300_add_explanation_to_job_alert_matches.php,2025_12_07_000300_add_explanation_to_job_alert_matches.php,.php,770,other
code/database/seeders/AdvertisingSlotSeeder.php,AdvertisingSlotSeeder.php,.php,330,other
code/database/seeders/AustraliaWomenFirstSeeder.php,AustraliaWomenFirstSeeder.php,.php,256,other
code/database/seeders/AutomotiveSeeder.php,AutomotiveSeeder.php,.php,264,other
code/database/seeders/BankFeedSeeder.php,BankFeedSeeder.php,.php,261,other
code/database/seeders/BusinessFinanceDemoSeeder.php,BusinessFinanceDemoSeeder.php,.php,4877,other
code/database/seeders/CandidateSeeder.php,CandidateSeeder.php,.php,741,other
code/database/seeders/CareerIntelligenceSnapshotSeeder.php,CareerIntelligenceSnapshotSeeder.php,.php,328,other
code/database/seeders/CitySeeder.php,CitySeeder.php,.php,287633,other
code/database/seeders/CompanyLocationBackfillSeeder.php,CompanyLocationBackfillSeeder.php,.php,2708,other
code/database/seeders/CompanyUserSeeder.php,CompanyUserSeeder.php,.php,643,other
code/database/seeders/CountrySeeder.php,CountrySeeder.php,.php,324,other
code/database/seeders/CreatorPayoutSeeder.php,CreatorPayoutSeeder.php,.php,290,other
code/database/seeders/DatabaseSeeder.php,DatabaseSeeder.php,.php,3339,other
code/database/seeders/DriverLicenseTypeSeeder.php,DriverLicenseTypeSeeder.php,.php,221,other
code/database/seeders/DummyDataSeeder.php,DummyDataSeeder.php,.php,5039,other
code/database/seeders/EntertainmentSeeder.php,EntertainmentSeeder.php,.php,6715,other
code/database/seeders/EthnicitySeeder.php,EthnicitySeeder.php,.php,205,other
code/database/seeders/ExperienceSeeder.php,ExperienceSeeder.php,.php,333,other
code/database/seeders/ExperimentSeeder.php,ExperimentSeeder.php,.php,1320,other
code/database/seeders/FinancialWellnessSeeder.php,FinancialWellnessSeeder.php,.php,2910,other
code/database/seeders/GrantProgramSeeder.php,GrantProgramSeeder.php,.php,271,other
code/database/seeders/IndustryTypeSeeder.php,IndustryTypeSeeder.php,.php,339,other
code/database/seeders/JobCategorySeeder.php,JobCategorySeeder.php,.php,455,other
code/database/seeders/JobEducationSeeder.php,JobEducationSeeder.php,.php,336,other
code/database/seeders/JobExperienceSeeder.php,JobExperienceSeeder.php,.php,752,other
code/database/seeders/JobRoleSeeder.php,JobRoleSeeder.php,.php,324,other
code/database/seeders/JobSalaryTypeSeeder.php,JobSalaryTypeSeeder.php,.php,339,other
code/database/seeders/JobTagSeeder.php,JobTagSeeder.php,.php,318,other
code/database/seeders/JobTypeSeeder.php,JobTypeSeeder.php,.php,349,other
code/database/seeders/LanguageSeeder.php,LanguageSeeder.php,.php,584,other
